change_v1,change_v2,change_w0,change_w1,query_v1,query_v2,query_time,neo4j_update_time,neo4j_project_time,neo4j_query_time,neo4j_drop_time
241085,421485,37,198.03,1084589,1558397,1.1e-05,0.1025123847648501,0.0100506218150258,1.324572626966983,0.0103983199223876
1045037,1177265,37,4.837,1075417,605171,2.7e-05,0.1021922077052295,0.010066898074001,1.3164858468808234,0.0101027865894138
9907,193296,94,929.621,71169,1595019,7e-06,0.1067314413376152,0.0097892195917665,1.5484119299799204,0.0131998877041041
7589,193972,14,5.527,1479652,231750,2.5e-05,0.1603165436536073,0.0172839569859206,1.822620412800461,0.0113058043643832
272886,285794,26,249.373,853346,317593,1.6e-05,0.1571762580424547,0.0129068070091307,1.4128527878783643,0.009619896300137
1192577,1433135,38,14.373,634621,1152593,1.3e-05,0.1034930339083075,0.0165031068027019,1.3274303996004164,0.0095667298883199
682,49721,93,438.143,889512,505034,6e-06,0.1023289300501346,0.0096010467968881,1.6529230787418785,0.0127400290220975
169093,245130,48,15.938,958893,1130764,2.3e-05,0.1566349528729915,0.0093515310436487,1.802700427826494,0.0113953901454806
219171,475274,37,263.314,903712,986384,1.5e-05,0.1561078368686139,0.0105001311749219,1.81596895493567,0.0110984221100807
375662,562814,11,4.31,640212,1207140,1.7e-05,0.1527989679016173,0.0115720918402075,1.7677816241048276,0.0096603389829397
730662,1206257,57,524.212,1458091,873599,3.1e-05,0.1028494639322161,0.0090573481284081,1.520668510813266,0.009137624874711
231207,247561,20,6.179,1238936,380784,1.3e-05,0.1029764441773295,0.0088644390925765,1.4653089232742786,0.0104977451264858
61230,65365,67,619.491,662996,464275,2.6e-05,0.1539536518976092,0.0118937413208186,1.8289492009207609,0.0106616881676018
102777,662781,87,29.876,1477492,880978,3.6e-05,0.1513803601264953,0.0122813824564218,1.5329575091600418,0.0093801850453019
35836,332746,43,400.03,547647,561324,3.3e-05,0.1016381629742682,0.0084476056508719,1.3523083431646228,0.0089845610782504
1039,246743,92,44.679,606346,1170074,1.8e-05,0.1027087732218205,0.0082849189639091,1.3296878621913493,0.0097417500801384
766,12495,19,43.693,1008796,1073956,9e-06,0.1016784920357167,0.0092352270148694,1.3434180300682783,0.0097358920611441
1064,257468,12,3.83,964911,722174,1.4e-05,0.1024506632238626,0.009133961983025,1.3550354586914182,0.0094052096828818
169276,228426,76,604.142,367844,556658,2.2e-05,0.1012825886718928,0.0091250827535986,1.5259752599522471,0.0087392199784517
246726,509881,26,11.672,1449615,561059,1.3e-05,0.1010493910871446,0.0076688858680427,1.361256267875433,0.0089767943136394
169093,179719,96,758.47,24917,114198,2.3e-05,0.1016377387568354,0.0082834963686764,1.3514182236976922,0.0093702101148664
92515,227782,45,9.605,106873,1425438,4e-05,0.1019849488511681,0.0082716108299791,1.3580429540015757,0.0090203587897121
217450,871866,41,304.413,1507128,1457889,2.6e-05,0.1088820430450141,0.0081918821670115,1.4942437796853485,0.0120976050384342
66879,713503,86,42.356,959165,1289955,0.000141,0.1526997000910341,0.009671360719949,1.6456476440653205,0.0101838861592113
275740,275957,15,97.656,736352,219177,2e-05,0.1541409217752516,0.0089776241220533,1.661454807035625,0.010207924991846
165950,356771,19,4.028,688600,890928,5.3e-05,0.1474270680919289,0.00882627395913,1.5376292667351663,0.0095045589841902
207890,623667,36,264.63,398387,679752,7e-06,0.0996913230046629,0.0077831768430769,1.4133023601025343,0.010190141852945
789392,790068,84,36.374,1666717,996387,2.7e-05,0.1368136741220951,0.0088207148946821,1.6785827442072332,0.0099021769128739
7895,425487,21,141.242,362932,929419,2.3e-05,0.1476697851903736,0.0107733602635562,1.8193666748702528,0.0099071273580193
631,26987,48,8.522,520150,861990,2.2e-05,0.1470356807112693,0.0089457966387271,1.548915048595518,0.0099983620457351
270241,423696,12,106.906,164577,1025793,3.1e-05,0.1071141269057989,0.0094509357586503,1.3282702742144463,0.0094639407470822
169093,169176,12,3.347,813571,1280520,1.6e-05,0.1039493782445788,0.0091842431575059,1.3277475819922984,0.0095542361959815
649418,1387290,29,236.881,807133,350196,6.3e-05,0.1048663137480616,0.0087015507742762,1.3473240709863603,0.0102299759164452
157332,661164,17,6.351,10625,71512,5e-06,0.1053457497619092,0.0105125801637768,1.6485494477674365,0.0100085749290883
7053,251496,80,223.514,404184,347630,2.1e-05,0.1053423141129314,0.0085364431142807,1.3413208010606468,0.0091642676852643
257677,591890,9,4.27,773537,110652,2.7e-05,0.1075078016147017,0.0082478080876171,1.3299463358707726,0.0089497710578143
125397,475348,77,442.242,852259,628840,1.9e-05,0.1065140659920871,0.0083655999042093,1.3379762340337038,0.00934106297791
57935,676421,57,22.141,10556,850353,2.1e-05,0.1039785058237612,0.0082373851910233,1.506623599212617,0.010926463175565
970266,1550979,20,148.351,50889,735470,9e-06,0.1262640510685742,0.0113254329189658,1.577434313017875,0.0103674191050231
779995,1470783,9,1.873,1177735,902794,1.8e-05,0.126352387946099,0.0089598898775875,1.5895259729586542,0.0101305088028311
542800,662267,29,240.037,1513677,417753,2.5e-05,0.1288699279539287,0.0105870738625526,1.453462085686624,0.0095241009257733
862475,1059914,100,13.102,1275638,430695,8.1e-05,0.1044079959392547,0.00868069101125,1.4823799817822874,0.0101475273258984
10082,258450,68,489.791,828687,944895,1.3e-05,0.1349552078172564,0.0088552930392324,1.6150965872220695,0.0104709509760141
7540,106696,35,4.864,545460,546360,3.6e-05,0.1300336490385234,0.009790482930839,1.7075802660547197,0.0103825232945382
384198,780231,45,434.387,1448750,1329824,4e-05,0.1356588872149586,0.0084993471391499,1.5433473768644037,0.0091176889836788
369124,370076,58,7.912,147946,1525573,1.8e-05,0.1058043157681822,0.0081524420529603,1.2975169089622796,0.0093323909677565
8080,189200,6,43.487,461813,1153375,1e-05,0.1047762748785317,0.0080643137916922,1.348544822074473,0.0090053868480026
169380,426809,40,19.464,473237,462474,1.1e-05,0.1046138070523738,0.0082821012474596,1.5024840300902724,0.0102658360265195
120726,277077,15,131.991,1387579,1611292,9e-06,0.1251059472560882,0.0089670638553798,1.4978604521602392,0.0095707611180841
5569,244652,65,29.517,1597566,194624,1.6e-05,0.1044328892603516,0.0079149692319333,1.3335729450918734,0.0092110582627356
228946,1006416,53,491.411,1268938,1652550,3.9e-05,0.1031233132816851,0.0080328430049121,1.333521518856287,0.0088294590823352
449675,1243299,88,35.949,1239607,391188,1.7e-05,0.1051825736649334,0.0079517839476466,1.3237791839055717,0.0088227079249918
7608,182213,56,267.123,1330647,239619,2.5e-05,0.10444559995085,0.0083874939009547,1.3579766368493438,0.0094401082023978
403374,941594,89,8.974,1642223,587349,4.6e-05,0.1284138350747525,0.0093968464061617,1.5626406841911376,0.0099089727737009
7042,228266,53,258.204,1608746,250671,4.5e-05,0.1321509992703795,0.0098728230223059,1.5145008899271488,0.0083163152448832
572353,1322184,30,5.057,1058918,137570,8.9e-05,0.1035177903249859,0.0078422212973237,1.3122409638017416,0.0088322749361395
327873,546002,77,298.168,1378452,1513050,3.9e-05,0.1045642243698239,0.0078576719388365,1.3837805907242,0.0093613839708268
11962,86494,78,31.612,1580239,339943,2.2e-05,0.1414897409267723,0.0089319408871233,1.5497323898598552,0.0094475522637367
7578,193203,4,22.163,598436,466742,7.4e-05,0.1366459592245519,0.009174000006169,1.5489538381807506,0.0097688338719308
18400,259148,27,9.708,583921,131897,1.7e-05,0.1238396018743515,0.008400100748986,1.601357359904796,0.0087400618940591
24410,35075,50,185.203,912362,660506,2.1e-05,0.1030225218273699,0.0077886222861707,1.3743004081770778,0.0085790148004889
510828,708541,54,16.407,353043,1651247,2.6e-05,0.1032184069044888,0.007773008197546,1.439208686351776,0.0096618579700589
729049,1318145,4,31.684,783896,1196679,2.4e-05,0.1347870691679418,0.0087732807733118,1.5455447849817574,0.0098092900589108
453336,722216,18,4.268,1603282,1509977,2.9e-05,0.1368183996528387,0.0093937749043107,1.505157191772014,0.0089212958700954
373391,594365,21,134.787,1147044,766565,4.3e-05,0.1057607228867709,0.0130578009411692,1.2971229990944266,0.0157306101173162
1265,275820,64,15.22,113293,1094466,6e-06,0.1106608980335295,0.0085061583667993,1.3284226371906698,0.0089712832123041
125377,594745,88,616.936,812460,1199289,2.2e-05,0.104253564029932,0.0077090058475732,1.3233497510664165,0.0141263022087514
6736,72366,49,13.889,65060,894821,4e-06,0.106801388785243,0.0145926191471517,1.3424494336359205,0.0085033089853823
100619,201682,85,805.751,1152634,1649554,1e-05,0.1076648849993944,0.0160176721401512,1.5731079331599176,0.0156557508744299
99195,627227,27,5.643,1110973,788509,2.5e-05,0.1008458528667688,0.0083547579124569,1.3234514761716127,0.015201190020889
