change_v1,change_v2,change_w0,change_w1,query_v1,query_v2,query_time,neo4j_update_time,neo4j_project_time,neo4j_query_time,neo4j_drop_time
98638,274579,14,3.021,191191,43108,4e-05,0.0273848618380725,0.007747349794954,0.1717282398603856,0.0083325635641813
50565,51801,81,490.553,178563,158054,6.6e-05,0.0264465878717601,0.0070630582049489,0.1578390193171799,0.0080624371767044
35462,107710,55,11.697,1230,78824,6e-06,0.0249333358369767,0.0068797362037003,0.1594988727010786,0.008127617649734
38489,50564,22,190.973,314844,249276,9.4e-05,0.0256632762029767,0.0069056209176778,0.1698890919797122,0.008116849232465
18316,70806,11,2.475,55912,304341,2.7e-05,0.0260021300055086,0.0069648423232138,0.1546580302529037,0.0083688078448176
22070,49963,29,155.015,59218,230661,2.1e-05,0.0258011436089873,0.0073696011677384,0.1730972393415868,0.0081917461939156
25600,135337,99,21.535,73743,240093,3.1e-05,0.0250402512028813,0.0069316932931542,0.1658486290834844,0.0081911417655646
31078,95149,69,194.981,328091,147562,7.7e-05,0.0255535012111067,0.0069337501190602,0.1609016079455614,0.0083049330860376
17603,29845,40,4.883,304290,137702,0.000119,0.0258015999570488,0.0108905159868299,0.1632887157611549,0.0080413878895342
10053,68283,84,465.189,24643,51928,1.5e-05,0.0262844087556004,0.0070935138501226,0.1633239854127168,0.0080597070045769
16345,63147,10,4.914,320117,325057,9.5e-05,0.0251428950577974,0.0068796221166849,0.1540314662270248,0.0086861276067793
100512,139075,33,78.789,304258,199020,6.5e-05,0.0244492189958691,0.006901565939188,0.1632842239923775,0.0079842950217425
44597,199948,54,24.332,220235,199608,8.1e-05,0.0257160780020058,0.0070455307140946,0.1651443061418831,0.0083593679592013
14706,94002,38,102.589,45292,85930,3.4e-05,0.0256403968669474,0.0069296420551836,0.1646727612242102,0.0078528891317546
3560,93164,18,6.408,245474,280182,9.6e-05,0.0254865190945565,0.0066453837789595,0.1556721101514995,0.0087117720395326
81668,272266,17,83.918,247991,297831,3.3e-05,0.0250728097744286,0.0069411308504641,0.1602997491136193,0.0081371800042688
26555,67883,50,8.93,24092,184618,1.1e-05,0.025794896762818,0.0067734019830822,0.1644710712134838,0.0078907422721385
96485,273853,21,71.004,227197,244519,0.0001,0.0256262938492,0.0067683830857276,0.1612960742786526,0.0079247341491281
48681,87911,81,28.324,73631,326054,2.4e-05,0.0257338937371969,0.0069111809134483,0.1652123960666358,0.0082927262410521
6959,53515,46,315.835,176327,243800,0.000114,0.0253587057814002,0.007142208982259,0.1550120199099183,0.0081459800712764
61049,68642,11,4.683,314594,31631,3.9e-05,0.0259237070567905,0.0067732539027929,0.1557925543747842,0.0119816572405397
68368,259901,46,385.599,37248,170010,8.6e-05,0.0240333643741905,0.0082352878525853,0.1650208560749888,0.0087011139839887
51848,149786,64,7.304,142706,262070,2.4e-05,0.0242559253238141,0.0069471630267798,0.156191486865282,0.0087722497992217
50666,96298,88,374.661,194913,326710,5.6e-05,0.0245951269753277,0.0067613227292895,0.1640027640387416,0.0079106884077191
27736,36995,4,1.205,38239,261012,7.6e-05,0.0263306940905749,0.0066207572817802,0.1539847310632467,0.0078805391676723
76963,78520,8,50.66,66248,243475,5e-05,0.0257600746117532,0.0067024989984929,0.1565299318172037,0.0080568511039018
75393,90612,22,10.571,274387,206048,0.000122,0.0244737188331782,0.0067332782782614,0.1664769039489329,0.0077425949275493
22517,100357,1,3.713,40806,66955,6.4e-05,0.0251264702528715,0.0066873547621071,0.1626176498830318,0.0150240920484066
5032,33032,32,3.93,285293,44802,0.00028,0.0254653603769838,0.0065106218680739,0.1658394928090274,0.0080170850269496
6959,54198,37,297.475,21601,164327,4.1e-05,0.0238255909644067,0.0065926266834139,0.1641948842443525,0.0073440880514681
10678,14587,23,9.749,179827,337836,0.00012,0.0255636456422507,0.0064591937698423,0.1554964599199593,0.0077619743533432
34428,96556,54,188.653,168454,68551,0.000138,0.0250188442878425,0.0064551541581749,0.154538367409259,0.0076635493896901
53992,96653,39,11.829,120869,286814,1.7e-05,0.0255201240070164,0.0070024081505835,0.1555869332514703,0.0080820191651582
5060,36824,71,397.235,49323,137922,5.9e-05,0.0249368268996477,0.0065625119023025,0.1637117462232709,0.0076902899891138
72117,249201,15,7.322,205481,131819,4.3e-05,0.0253666308708488,0.0065010818652808,0.1677089179866016,0.0078476639464497
78522,275655,34,82.387,287918,163085,4.6e-05,0.0272891940549016,0.0065387231297791,0.160874418914318,0.0078165968880057
46750,52403,35,8.707,237552,77860,0.000105,0.024912822060287,0.006944706197828,0.1598519058898091,0.0155732249841094
