change_v1,change_v2,change_w0,change_w1,change_time,query_v1,query_v2,query_time,neo4j_update_time,neo4j_project_time,neo4j_query_time,neo4j_drop_time
64769,340997,99.0,15.434,0.903273,1134745.0,89613.0,2e-05,0.0895747081376612,0.008830820210278,0.4511085571721196,0.0090494859032332
77834,136198,100.0,421.253,2.750783,1124316.0,559460.0,0.000177,0.0914479810744524,0.0077252811752259,0.465406022965908,0.0089237140491604
178901,560525,100.0,17.687,0.124103,172040.0,1122207.0,2.7e-05,0.0903853778727352,0.0075943260453641,0.4584301877766847,0.0148029592819511
205874,230462,100.0,638.029,0.097303,324130.0,398330.0,1.6e-05,0.0876790438778698,0.008056690916419,0.4506433950737118,0.0085080359131097
32602,539337,99.0,23.072,0.293487,1300360.0,552438.0,0.000179,0.0873418161645531,0.0076279123313724,0.4530540769919753,0.008872068952769
296171,1166656,100.0,594.191,0.924356,446971.0,868925.0,0.000441,0.0880778110586106,0.0137974387034773,0.4490802129730582,0.0084992400370538
175782,622101,100.0,30.82,0.195902,758125.0,188128.0,3.9e-05,0.0871649500913918,0.0145044680684804,0.4540497818961739,0.0149535587988793
144456,567827,100.0,594.029,0.948961,1171971.0,746303.0,0.000155,0.0877325860783457,0.0077682621777057,0.4569090539589524,0.0085716801695525
308227,441914,100.0,21.606,25.845473,1397957.0,28633.0,1.2e-05,0.0873093642294406,0.0145059679634869,0.4460808476433158,0.0091724819503724
1669,196110,100.0,697.08,34.281747,403180.0,1312322.0,0.000149,0.086659946013242,0.0078899143263697,0.4640740533359349,0.0087436572648584
232894,712741,98.0,16.458,8.446238,1337312.0,1348124.0,3.5e-05,0.0878952373750507,0.0077952109277248,0.45407625567168,0.0084672961384058
435957,458964,100.0,561.416,0.282393,646075.0,623952.0,0.000256,0.0877012452110648,0.0076116970740258,0.4529121369123459,0.0086624701507389
1686,143874,99.0,17.021,0.050099,406968.0,1122957.0,0.000129,0.0881889439187944,0.0133841009810566,0.4588235048577189,0.009008218999952
351192,380828,100.0,256.036,0.19752,596732.0,690445.0,0.000165,0.0879786578007042,0.013589568901807,0.4587460430338979,0.0083489562384784
615,2197,98.0,30.225,0.801018,1141577.0,1049321.0,0.000166,0.0864365641027689,0.0129114598967134,0.4510146360844373,0.0085263438522815
63928,339714,96.0,810.78,4.090225,921834.0,165746.0,0.00017,0.0878142891451716,0.0077002798207104,0.4674695958383381,0.0089591681025922
130246,511830,100.0,45.472,0.340327,951701.0,335621.0,0.00039,0.0867737298831343,0.0083169699646532,0.4574679750949144,0.0092665767297148
211830,589748,100.0,753.957,0.681356,47799.0,1076713.0,1.6e-05,0.0880679697729647,0.0077973953448235,0.456491052173078,0.0086083058267831
365999,627501,87.0,38.891,0.753485,972065.0,684977.0,0.00038,0.0864964411593973,0.0076113059185445,0.4464495629072189,0.0087306960485875
1864,176001,100.0,813.593,17.298704,475078.0,395039.0,0.000102,0.0908249029889702,0.0084672248922288,0.4512110888026654,0.0085700182244181
136576,217062,100.0,43.829,0.786295,866298.0,105173.0,6.3e-05,0.0905076269991695,0.0076103750616312,0.4527603909373283,0.0090082511305809
58171,328354,99.0,510.382,0.17699,61463.0,816966.0,6.6e-05,0.0863691293634474,0.0084205470047891,0.4605477680452168,0.0082622398622334
336025,974744,100.0,17.695,0.453623,1162771.0,1155208.0,6.3e-05,0.0873420811258256,0.020524782128632,0.4524723119102418,0.0090679279528558
1012,8678,97.0,313.187,0.627279,544717.0,418098.0,5.6e-05,0.0919697871431708,0.0084470598958432,0.4625655631534755,0.0085142911411821
21457,175856,96.0,29.101,0.769485,868783.0,1074527.0,0.000386,0.0874899188056588,0.0077036516740918,0.4562182440422475,0.0087511041201651
344557,855644,100.0,412.034,2.046428,1024216.0,503193.0,7.2e-05,0.0911483890376985,0.0079538449645042,0.462380348239094,0.0088853980414569
302690,926732,100.0,26.609,0.079215,391253.0,691759.0,7.5e-05,0.0888333208858966,0.0079396297223865,0.4564111498184502,0.0088541628792881
277451,287963,100.0,836.901,0.090449,892820.0,666174.0,4.6e-05,0.0866390508599579,0.0079872161149978,0.4522314588539302,0.0089578852057456
252794,585622,100.0,20.903,2.004442,95742.0,618817.0,0.000113,0.0912157790735364,0.0078724971972405,0.4539849972352385,0.0089864558540284
75806,250793,100.0,723.992,0.900279,926673.0,270669.0,3.6e-05,0.0892126751132309,0.0078166862949728,0.4542451710440218,0.0085780876688659
323037,823537,100.0,18.178,1.20428,213043.0,1137095.0,0.000174,0.0914803780615329,0.0084288050420582,0.5874686478637159,0.0116712381131947
695121,696738,100.0,719.418,0.558254,497465.0,782439.0,0.000136,0.1422476409934461,0.0104178893379867,0.638143602758646,0.0117335813120007
473554,759208,100.0,15.924,0.342066,555090.0,870891.0,0.000168,0.1347067230381071,0.0113483211025595,0.6256148568354547,0.0086385668255388
73777,300932,96.0,916.027,0.130833,1193060.0,949906.0,7.1e-05,0.0897419741377234,0.0074422522448003,0.449621775187552,0.0092049459926784
250238,559914,100.0,23.576,0.296639,951181.0,1002882.0,0.000128,0.0866366368718445,0.0113652837462723,0.4498965637758374,0.0084330956451594
91172,410417,100.0,886.705,0.797605,1349270.0,207820.0,0.000169,0.0885042189620435,0.0079173077829182,0.4605666985735297,0.0087836352176964
242521,543958,100.0,17.818,0.285817,635716.0,835405.0,0.000336,0.091773968655616,0.007890653796494,0.4591061403043568,0.0089048082008957
